year,category,region,nhospotal,nbeds,ybeds,nill,nvillage_ill,bed_days,dvisits,hvisits,ndoctors,nnursing
2019,Ц Р Л,Київська,24,5411,5396,180010,80402,1608018,4167679,5520,2182.25,4390
2019,Ц Р Л,Кіровоградська,20,2739,2767,93619,47407,869725,1805228,2924,987.75,2256.25
2019,Ц Р Л,Луганська,12,1938,1957,55081,22884,605151,1142203,2971,586.75,1395.5
2019,Ц Р Л,Львівська,19,4075,4110,138449,89369,1311392,3574034,74153,1909,3574.75
2019,Ц Р Л,Миколаївська,17,1439,1498,54865,29111,461534,1667113,3983,601.25,1224.5
2019,Ц Р Л,Одеська,26,4084,4090,129784,74059,1194544,2963096,33807,1292.5,2917.25
2019,Ц Р Л,Полтавська,25,3442,3540,124776,67060,1027313,3535934,7009,1330.75,2791.5
2019,Ц Р Л,Рівненська,15,3082,3056,114564,73538,1009481,2876493,16923,1089.5,2469.25
2019,Ц Р Л,Сумська,17,2954,3270.91,109990,40524,1029631,2797120,39964,1334.75,3080
2019,Ц Р Л,Тернопільська,14,2284,2287,80882,55486,740145,2708882,25250,1019.75,2023.25
2019,Ц Р Л,Харківська,22,2863,2879,104818,43108,937924,3826054,18143,1549.5,3088
2019,Ц Р Л,Херсонська,18,2433,2486.1,84260,42636,740025,2264689,5468,785.25,1967.5
2019,Ц Р Л,Хмельницька,20,3609,3655.09,136690,78384,1168486,3313794,5920,1568.5,3133
2019,Ц Р Л,Черкаська,20,3425,3444,122158,72440,1102933,2567116,969,1398.5,3040.5
2019,Ц Р Л,Чернівецька,11,2213,2205.3,76355,54422,720057,2133557,6890,955.5,1815.25
2019,Ц Р Л,Чернігівська,22,3414,3451.58,109627,55148,1120619,1963597,3090,972,2491.25
2019,Ц Р Л,м.Київ,0,0,0,0,0,0,0,0,0,0
2019,Ц Р Л,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,Вінницька,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,Волинська,7,258,265,8907,5285,89263,281192,2511,87.25,210.5
2019,Районні лікарні,Дніпропетровська,2,55,55,2100,388,18535,89778,2773,26,46.5
2019,Районні лікарні,Донецька,1,100,100,3208,789,34717,126151,7,33,79.25
2019,Районні лікарні,Житомирська,1,60,60,2340,2339,19919,13070,168,9.5,45
2019,Районні лікарні,Закарпатська,10,2639,2635,81736,57217,739272,1958870,6192,896.25,1955.25
2019,Районні лікарні,Запорізька,1,40,59,1635,700,16754,8925,0,5,15.5
2019,Районні лікарні,Івано-Франківська,6,525,535,15595,10271,158505,651085,19262,221,520.75
2019,Районні лікарні,Київська,1,68,167,5621,2780,52176,148648,736,38,82
2019,Районні лікарні,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,Луганська,2,80,80,2417,1340,23429,35329,120,19.25,60
2019,Районні лікарні,Львівська,18,1268,1301,37789,23078,401719,1096674,55418,491.25,1022.75
2019,Районні лікарні,Миколаївська,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,Одеська,1,65,71,2540,2497,20759,35328,119,19,50.75
2019,Районні лікарні,Полтавська,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,Рівненська,8,425,425,15728,11478,140566,296453,5461,152.5,343.5
2019,Районні лікарні,Сумська,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,Тернопільська,15,1150,1216,39779,26697,387448,1189001,12017,457.5,971
2019,Районні лікарні,Харківська,2,135,135,3916,1586,39344,129999,38,57.75,133
2019,Районні лікарні,Херсонська,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,Хмельницька,4,131,131,3650,2919,38427,57436,462,32,80.5
2019,Районні лікарні,Черкаська,1,52,52,1609,1609,19359,31046,0,27.5,47.75
2019,Районні лікарні,Чернівецька,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,Чернігівська,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,м.Київ,0,0,0,0,0,0,0,0,0,0
2019,Районні лікарні,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Вінницька,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Волинська,1,15,15,368,368,3021,0,0,1.25,6.5
2019,Дільничні лікарні,Дніпропетровська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Донецька,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Житомирська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Закарпатська,4,92,92,2401,2401,23896,38417,1527,24.5,63
2019,Дільничні лікарні,Запорізька,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Івано-Франківська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Київська,1,5,5,166,166,1641,6403,258,2.75,8.5
2019,Дільничні лікарні,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Луганська,1,25,25,0,0,0,0,0,0,0
2019,Дільничні лікарні,Львівська,1,25,25,680,291,8104,6768,616,4,15
2019,Дільничні лікарні,Миколаївська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Одеська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Полтавська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Рівненська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Сумська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Тернопільська,1,10,10,294,98,3413,0,0,3,6.5
2019,Дільничні лікарні,Харківська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Херсонська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Хмельницька,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Черкаська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Чернівецька,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,Чернігівська,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,м.Київ,0,0,0,0,0,0,0,0,0,0
2019,Дільничні лікарні,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2019,Пологові будинки,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2019,Пологові будинки,Вінницька,2,150,150,7306,1025,37147,104939,5250,125.25,224.75
2019,Пологові будинки,Волинська,3,382,382,10784,3970,95002,175239,6706,213.75,436.25
2019,Пологові будинки,Дніпропетровська,6,802,802,24791,3579,202292,198543,29,379.25,768.5
2019,Пологові будинки,Донецька,3,430,430,12240,1097,89037,126709,834,157.5,347
2019,Пологові будинки,Житомирська,1,115,115,3475,1422,39444,34854,0,93,183.75
2019,Пологові будинки,Закарпатська,1,155,155,5643,3306,42284,84984,82,65.5,127.75
2019,Пологові будинки,Запорізька,5,544,636,18735,2055,166525,534948,711,387.25,673.5
2019,Пологові будинки,Івано-Франківська,3,500,500,14523,6938,136794,241944,3528,242,434.75
2019,Пологові будинки,Київська,2,305,305,6917,1598,56601,167557,181,168,286.5
2019,Пологові будинки,Кіровоградська,1,145,153,6162,1170,42002,63100,657,93.5,202.75
2019,Пологові будинки,Луганська,0,0,0,0,0,0,0,0,0,0
2019,Пологові будинки,Львівська,4,639,460,15973,6201,126385,167967,4434,236,472
2019,Пологові будинки,Миколаївська,3,300,292,10218,2134,80234,303949,5646,155.25,259.5
2019,Пологові будинки,Одеська,5,600,618,21083,2271,186729,633070,30374,382.5,639
2019,Пологові будинки,Полтавська,2,371,371,10963,1788,80638,172216,2536,165.25,355.75
2019,Пологові будинки,Рівненська,3,369,369,11857,4690,101399,356853,4962,239.75,439.75
2019,Пологові будинки,Сумська,2,295,295,7991,1731,61413,172003,48,175.5,313.25
2019,Пологові будинки,Тернопільська,1,160,160,5112,2435,44896,16715,0,81,153
2019,Пологові будинки,Харківська,7,1235,1235,25015,2124,184548,154179,1196,474.5,996.5
2019,Пологові будинки,Херсонська,1,105,105,3730,417,31686,130847,31,67,140.5
2019,Пологові будинки,Хмельницька,2,320,320,9920,2109,93592,271871,2977,174,355
2019,Пологові будинки,Черкаська,2,275,275,7572,1510,63865,178648,184,152.25,298
2019,Пологові будинки,Чернівецька,2,300,276.69,10344,3954,55684,175495,155,162.25,302.75
2019,Пологові будинки,Чернігівська,2,290,290,9030,3146,68752,211119,457,142.5,290.25
2019,Пологові будинки,м.Київ,8,1395,1395,67466,6049,385750,431427,3426,727.25,1404.25
2019,Пологові будинки,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Вінницька,2,330,330,7634,2808,107474,26662,0,67,134.75
2019,Клініки НДІ,Волинська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Дніпропетровська,3,620,620,17338,1656,214049,106897,0,125,263.5
2019,Клініки НДІ,Донецька,1,90,90,1501,244,34087,11842,0,48.75,86.75
2019,Клініки НДІ,Житомирська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Закарпатська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Запорізька,1,160,160,3990,228,46655,61525,0,49,67
2019,Клініки НДІ,Івано-Франківська,1,60,60,1433,301,16425,11558,0,10.75,26
2019,Клініки НДІ,Київська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Луганська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Львівська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Миколаївська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Одеська,3,605,605,21205,3005,179614,207931,0,241.5,426
2019,Клініки НДІ,Полтавська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Рівненська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Сумська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Тернопільська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Харківська,2,270,270,5646,268,74351,121468,0,84.75,142.5
2019,Клініки НДІ,Херсонська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Хмельницька,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Черкаська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Чернівецька,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,Чернігівська,0,0,0,0,0,0,0,0,0,0
2019,Клініки НДІ,м.Київ,2,700,700,25910,5828,181298,162336,0,222,384.5
2019,Клініки НДІ,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Вінницька,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Волинська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Дніпропетровська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Донецька,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Житомирська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Закарпатська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Запорізька,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Івано-Франківська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Київська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Луганська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Львівська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Миколаївська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Одеська,1,50,50,0,0,2292,0,0,2,4.5
2019,Лепрозорії,Полтавська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Рівненська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Сумська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Тернопільська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Харківська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Херсонська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Хмельницька,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Черкаська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Чернівецька,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,Чернігівська,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,м.Київ,0,0,0,0,0,0,0,0,0,0
2019,Лепрозорії,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2019,Психіатричні,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2019,Психіатричні,Вінницька,2,1120,1169,13333,6038,391575,51763,1394,178.5,468.5
2019,Психіатричні,Волинська,2,554,572,4173,2209,204941,35042,169,67,252.5
2019,Психіатричні,Дніпропетровська,4,2630,2653,15364,2664,927323,36973,389,255.25,832
2019,Психіатричні,Донецька,3,1020,1020,6831,1163,305993,224766,1060,123,390.25
